sample_id,text,title,content,text_length,label,label_id,source_category,source_keyword,keyword_in_scrape_plan,source_post_id,like_count,source_file
084c19c2eb353e85,"高级治愈文案

1、曲曲折折的路总有它的道理 2、自能生羽翼 何必仰云梯 3.、心静可通万事理 4、别听世俗的耳语 去看自己喜欢的风景 5、我先成为我自己 6、零碎的岛屿终会遇到海 7、风是自由的 而我不是 8、我们都在往前走 所以你也别掉队 9、慢慢理解世界 慢慢更新自己 10、内心丰盈者 独行也出众 11、你开始无趣又光鲜日复一日 12、我野蛮生长 自己便是月亮 13、我被高山围绕山水自然为我祈祷 14、永远自由如风永远为我着迷 15、再狭小的树缝也会被月亮拥抱 16、随心所欲的生活更顺风顺水 17、山不见我我自去看山 18、那就做野花随风起永不散 19、我呢会有破碎 但阳光明媚才是我 20、我们都在往前走 所以也请你别掉队 21、风和我都是自由的 22、生活是个动词 23、且听风吟 静待花开 24、日出是免费的 春夏秋冬也是 25、每天开心就会每天漂亮 26、记忆是一个橘子罐头 27、晒到的阳光分你一半 28、明天太遥远 我要现在",高级治愈文案,1、曲曲折折的路总有它的道理 2、自能生羽翼 何必仰云梯 3.、心静可通万事理 4、别听世俗的耳语 去看自己喜欢的风景 5、我先成为我自己 6、零碎的岛屿终会遇到海 7、风是自由的 而我不是 8、我们都在往前走 所以你也别掉队 9、慢慢理解世界 慢慢更新自己 10、内心丰盈者 独行也出众 11、你开始无趣又光鲜日复一日 12、我野蛮生长 自己便是月亮 13、我被高山围绕山水自然为我祈祷 14、永远自由如风永远为我着迷 15、再狭小的树缝也会被月亮拥抱 16、随心所欲的生活更顺风顺水 17、山不见我我自去看山 18、那就做野花随风起永不散 19、我呢会有破碎 但阳光明媚才是我 20、我们都在往前走 所以也请你别掉队 21、风和我都是自由的 22、生活是个动词 23、且听风吟 静待花开 24、日出是免费的 春夏秋冬也是 25、每天开心就会每天漂亮 26、记忆是一个橘子罐头 27、晒到的阳光分你一半 28、明天太遥远 我要现在,424,情感故事,0,情感故事,治愈文案,0,20,7497,raw_real_texts2.csv
204223f1b40df5cd,"上网就是要看这些的 心暖暖的

大炮轰地球,感谢你如此温暖如大炮 心里暖暖的[话题] 温暖治愈[话题] 温暖[话题] 治愈[话题] 人生的意义[话题] 生命的意义[话题] 爱你老己[话题] 有被感动到[话题] 文字的力量[话题] 感觉尸体都暖了[话题]",上网就是要看这些的 心暖暖的,"大炮轰地球,感谢你如此温暖如大炮 心里暖暖的[话题] 温暖治愈[话题] 温暖[话题] 治愈[话题] 人生的意义[话题] 生命的意义[话题] 爱你老己[话题] 有被感动到[话题] 文字的力量[话题] 感觉尸体都暖了[话题]",126,情感故事,0,情感故事,治愈文案,0,8,7325,raw_real_texts2.csv
0b89ac27dcdb53a6,"我见过最虔诚的心,在每双被命运淋漓过雨季的眼中 年轻的游子总以泪水为刻度编年撰史,为博取命运一次恻隐反复践行,学习以尚且单薄莽撞的勇气驯服这场沉重预言。 可是命运,天地之大,你想要我漂泊至何处? 我曾经天南海北的去顿悟,惊天动地的去追逐,做天真的棋子,做蒙尘的明珠,在岿然而漫长的劫难中惘然自处,遥遥等待一场天赐的福咒;我曾经流逝,眼见一颗菲薄的心在你无声默视中消弭殆尽,变成蛰伏在身体深处一枚图腾;我曾经以为你慷慨辽阔,只要身处其中,不必立经幡也闻祝福,不必拜庙宇也受庇佑。直至血流如注,长泪不止,才惊觉与你相较,我不过是五百年前,烟消云散之后一枚愚昧顽石。 命运教我一身孑然,疼痛欲绝,教我固执的生与死,忧患亘久蛰伏,这许许多多的失落与交付,漂泊无岸的尽头,终于懂得所有断裂是为了生长,所有远行是为了回望。 从此我不再畏惧命运了,我相信所有的雨季都是为了回到最初的洋流。 文学 文字 命运的子弹正中眉心 原创 随笔 约稿 命运 infp 情感树洞 时过境迁物是人非",我不再畏惧命运了,"我见过最虔诚的心,在每双被命运淋漓过雨季的眼中 年轻的游子总以泪水为刻度编年撰史,为博取命运一次恻隐反复践行,学习以尚且单薄莽撞的勇气驯服这场沉重预言。 可是命运,天地之大,你想要我漂泊至何处? 我曾经天南海北的去顿悟,惊天动地的去追逐,做天真的棋子,做蒙尘的明珠,在岿然而漫长的劫难中惘然自处,遥遥等待一场天赐的福咒;我曾经流逝,眼见一颗菲薄的心在你无声默视中消弭殆尽,变成蛰伏在身体深处一枚图腾;我曾经以为你慷慨辽阔,只要身处其中,不必立经幡也闻祝福,不必拜庙宇也受庇佑。直至血流如注,长泪不止,才惊觉与你相较,我不过是五百年前,烟消云散之后一枚愚昧顽石。 命运教我一身孑然,疼痛欲绝,教我固执的生与死,忧患亘久蛰伏,这许许多多的失落与交付,漂泊无岸的尽头,终于懂得所有断裂是为了生长,所有远行是为了回望。 从此我不再畏惧命运了,我相信所有的雨季都是为了回到最初的洋流。 文学 文字 命运的子弹正中眉心 原创 随笔 约稿 命运 infp 情感树洞 时过境迁物是人非",434,情感故事,0,情感故事,青春随笔,0,15,7246,raw_real_texts.csv
49a295d6c430d8b6,"没有任何词句能比“雨季不再来”更好的形容我每次回顾青春往事时的心情。 生命中曾奉为圭臬的沉默、不能开解的结、和自以为天长地久的隐痛居然都随着雨季的结束消失殆尽。曾折磨我不得安睡的理想和恐惧如今成了我生命中平静的湖泊。我依旧追寻它们,却不再迷恋。 在偶尔的书写和表达以及更长时间的沉默中,会梦见高中时的人和事。我最想逃离的自己,你如今过得还好吗? 原来一切就像我曾写过的那样,在没有生长痛的夜晚,人才能品味到青春的回甘。 —— 亲爱的echo,感谢你写下《雨季不再来》 随笔 原创随笔 我会被文字打动 青春 girlstalk 爱是 三毛 icity 漫长的雨季 回忆",雨季不再来,"没有任何词句能比“雨季不再来”更好的形容我每次回顾青春往事时的心情。 生命中曾奉为圭臬的沉默、不能开解的结、和自以为天长地久的隐痛居然都随着雨季的结束消失殆尽。曾折磨我不得安睡的理想和恐惧如今成了我生命中平静的湖泊。我依旧追寻它们,却不再迷恋。 在偶尔的书写和表达以及更长时间的沉默中,会梦见高中时的人和事。我最想逃离的自己,你如今过得还好吗? 原来一切就像我曾写过的那样,在没有生长痛的夜晚,人才能品味到青春的回甘。 —— 亲爱的echo,感谢你写下《雨季不再来》 随笔 原创随笔 我会被文字打动 青春 girlstalk 爱是 三毛 icity 漫长的雨季 回忆",283,情感故事,0,情感故事,青春随笔,0,1,7077,raw_real_texts.csv
25a26bdf57cfb618,"有无朋友进来帮我解析......

偶然找到了母亲当时的QQ账号 写了很多诗 大家可以解析试试! 以下是当时说说的全部内容꒦ິ^꒦ິ 写于十四年前,那个悲痛的只有黑白两色的青春 -旧曲在颤动的树叶间死了,谁可以让我十四岁殒葬的泪水涅槃或再生,所有的童话般的期冀被判为绝刑。 陈 述 作者 林清浅 暗暝中空白着躯壳 预言家沉默于 预言 还那身着装 自始 至终 围圈内的人 在履行狂妄地嘶喊 妻子、儿女拼命摇着 象牙塔 无奈 原以为留待千年的 披纱 还有人不动声色 有人麻木 机械地抬着花盆、冰块 冰块被热氛谋杀 白色落幕 生命在点滴中融化...... 冬 光着脚丫走来走去 潮涌的泪水是别了的葬花 预言家实现了预言 还那身着装 到底是谁管辖这一片黑白凄惨 被告转过身来--是法官 那么祈祷你是在做什么 膜拜 我该朝哪面墙 诗人[话题] 写诗[话题] 中文系[话题]",有无朋友进来帮我解析......,"偶然找到了母亲当时的QQ账号 写了很多诗 大家可以解析试试! 以下是当时说说的全部内容꒦ິ^꒦ິ 写于十四年前,那个悲痛的只有黑白两色的青春 -旧曲在颤动的树叶间死了,谁可以让我十四岁殒葬的泪水涅槃或再生,所有的童话般的期冀被判为绝刑。 陈 述 作者 林清浅 暗暝中空白着躯壳 预言家沉默于 预言 还那身着装 自始 至终 围圈内的人 在履行狂妄地嘶喊 妻子、儿女拼命摇着 象牙塔 无奈 原以为留待千年的 披纱 还有人不动声色 有人麻木 机械地抬着花盆、冰块 冰块被热氛谋杀 白色落幕 生命在点滴中融化...... 冬 光着脚丫走来走去 潮涌的泪水是别了的葬花 预言家实现了预言 还那身着装 到底是谁管辖这一片黑白凄惨 被告转过身来--是法官 那么祈祷你是在做什么 膜拜 我该朝哪面墙 诗人[话题] 写诗[话题] 中文系[话题]",381,情感故事,0,情感故事,青春随笔,0,4,6621,raw_real_texts2.csv
db742eda6791b6b0,"“女性最高级的成长:独美,且自恰”

走过很多弯路才发现,女性最好的成长,是先把自己经营好 —— 先独美,拥有取悦自己的能力。再自洽,接纳所有的不完美。内核稳了,一切都顺了 分享几句治愈到骨子里的诗,送给正在独自成长的我们: ▫️我不再寻找,不再等待,不再把幸福寄托在别人的掌心。我开始耕种自己的土地,浇水、施肥,看种子在黑暗里慢慢发芽,看花朵在阳光下静静绽放。—— 席慕容《独白》 ▫️我居于自己的世界,像一个女王,不受世俗的喧嚣打扰,我的思想是我的臣民,我的灵魂是我的城堡。—— 狄金森《我》 ▫️你可以做茉莉、做雏菊、做无名小花,做千千万万。你不必成为谁的附庸,不必活在别人的期待里,你只需做你自己,在自己的节奏里,慢慢生长,静静芬芳。—— 余秀华《你不一定要做玫瑰》 ▫️我和我散步,我和我聊天,我和我在深夜里煮一碗面,我和我在清晨看第一缕阳光。没有孤独,只有和自己好好相处的温柔。—— 林婉瑜《我和我》 ▫️我很小,但我很完整。我有我的喜怒哀乐,我有我的悲欢离合,我不必向谁证明什么,不必为谁改变什么,我就是我,独一无二的我。—— 海桑《小小的我》 愿我们都能在独立成长的路上,与自我和解,与生活温柔相待,活成自己最喜欢的样子 · 在文字里重新来过[话题] 文字的力量[话题] 女性成长[话题] 女性独立[话题] 女性力量崛起[话题] 诗歌美学[话题] 治愈系[话题]","“女性最高级的成长:独美,且自恰”","走过很多弯路才发现,女性最好的成长,是先把自己经营好 —— 先独美,拥有取悦自己的能力。再自洽,接纳所有的不完美。内核稳了,一切都顺了 分享几句治愈到骨子里的诗,送给正在独自成长的我们: ▫️我不再寻找,不再等待,不再把幸福寄托在别人的掌心。我开始耕种自己的土地,浇水、施肥,看种子在黑暗里慢慢发芽,看花朵在阳光下静静绽放。—— 席慕容《独白》 ▫️我居于自己的世界,像一个女王,不受世俗的喧嚣打扰,我的思想是我的臣民,我的灵魂是我的城堡。—— 狄金森《我》 ▫️你可以做茉莉、做雏菊、做无名小花,做千千万万。你不必成为谁的附庸,不必活在别人的期待里,你只需做你自己,在自己的节奏里,慢慢生长,静静芬芳。—— 余秀华《你不一定要做玫瑰》 ▫️我和我散步,我和我聊天,我和我在深夜里煮一碗面,我和我在清晨看第一缕阳光。没有孤独,只有和自己好好相处的温柔。—— 林婉瑜《我和我》 ▫️我很小,但我很完整。我有我的喜怒哀乐,我有我的悲欢离合,我不必向谁证明什么,不必为谁改变什么,我就是我,独一无二的我。—— 海桑《小小的我》 愿我们都能在独立成长的路上,与自我和解,与生活温柔相待,活成自己最喜欢的样子 · 在文字里重新来过[话题] 文字的力量[话题] 女性成长[话题] 女性独立[话题] 女性力量崛起[话题] 诗歌美学[话题] 治愈系[话题]",589,情感故事,0,情感故事,治愈文案,0,6,6453,raw_real_texts2.csv
2db75da43069ffed,"我生命的厚度还不足以赋予我连贯的意象。 即便是最恳切的情绪,盛到纸张上好像也会只剩几行句子的热度。一切都在象征性地弥散,关于往日的印象,那些交叠的手掌、那些恬静的拥抱、那些能由一段简单旋律牵引出的后知后觉,像燃烧的意象被海浪击碎。 即使在夏天,我口中仍然呼着短促的雾气,那是我记忆的蒙太奇。 文字 随笔 原创 碎碎念 我会被文字打动 记忆 生命中的夏天 总会消逝 生命的厚度 单薄如纸",那是我记忆的蒙太奇,"我生命的厚度还不足以赋予我连贯的意象。 即便是最恳切的情绪,盛到纸张上好像也会只剩几行句子的热度。一切都在象征性地弥散,关于往日的印象,那些交叠的手掌、那些恬静的拥抱、那些能由一段简单旋律牵引出的后知后觉,像燃烧的意象被海浪击碎。 即使在夏天,我口中仍然呼着短促的雾气,那是我记忆的蒙太奇。 文字 随笔 原创 碎碎念 我会被文字打动 记忆 生命中的夏天 总会消逝 生命的厚度 单薄如纸",192,情感故事,0,情感故事,青春随笔,0,16,5480,raw_real_texts.csv
3e9f8bbe96af70e2,"期末复习总让人有灵感

复习的时候,打游戏,会心慌,放下手柄,觉得时光虚度。但写东西不会,像是回到高中晚自习对着草稿纸发呆的时候,特别满足。 随笔 期末复习 记录 bg 薄荷",期末复习总让人有灵感,"复习的时候,打游戏,会心慌,放下手柄,觉得时光虚度。但写东西不会,像是回到高中晚自习对着草稿纸发呆的时候,特别满足。 随笔 期末复习 记录 bg 薄荷",87,情感故事,0,情感故事,青春随笔,0,17,5404,raw_real_texts.csv
c8e4a65eda6d7ce4,"人类最不擅长的事是说再见。 “再见”这个字真的好神奇。它太轻了,像是从口齿之间轻飘飘地叹出来的,飞到未知的远方。它又太重了,落在似水年华里,像一滴积攒已久的泪珠坠落到轻薄的纸上,晕开的是我们的百感交集。又像是重若千钧的陨石毫无征兆地降落在土地上,留下难以填平的沟壑。 “再见”说出口时,周围的空气仿佛都染上了悲情的色彩。我感受到,江海在吐纳,世界在叹息,宇宙在无情地吸吮着时间。 我想,再见这个词,大抵也有很悠久的历史吧。它囊括了太多太多,跨越了王朝的更迭和四季的变迁,从光年之外走向我们眼前,见证着我们从一开始的犹豫不决到后来的落子无悔。 毕业典礼那天,很多事情被带上了“最后一次”的前缀。最后一张合照,最后一次拥抱,最后一次和你说再见,最正式、最有温度的再见。我看着你眼睛里的我自己变得越来越小,看着你的背影,默默地说出了道别的话语。 随后迎来的,是泪眼婆娑。 “再见”这个词,早已穿透了我们生命的涟漪,穿梭在跌宕起伏之间。 我们该说再见,还是再也不见呢? 文字 随笔 我们还会再见的 人总要离别 Icelume 爱 青春 再见 离别 所以说永远多长",人类最不擅长的事是说再见,"人类最不擅长的事是说再见。 “再见”这个字真的好神奇。它太轻了,像是从口齿之间轻飘飘地叹出来的,飞到未知的远方。它又太重了,落在似水年华里,像一滴积攒已久的泪珠坠落到轻薄的纸上,晕开的是我们的百感交集。又像是重若千钧的陨石毫无征兆地降落在土地上,留下难以填平的沟壑。 “再见”说出口时,周围的空气仿佛都染上了悲情的色彩。我感受到,江海在吐纳,世界在叹息,宇宙在无情地吸吮着时间。 我想,再见这个词,大抵也有很悠久的历史吧。它囊括了太多太多,跨越了王朝的更迭和四季的变迁,从光年之外走向我们眼前,见证着我们从一开始的犹豫不决到后来的落子无悔。 毕业典礼那天,很多事情被带上了“最后一次”的前缀。最后一张合照,最后一次拥抱,最后一次和你说再见,最正式、最有温度的再见。我看着你眼睛里的我自己变得越来越小,看着你的背影,默默地说出了道别的话语。 随后迎来的,是泪眼婆娑。 “再见”这个词,早已穿透了我们生命的涟漪,穿梭在跌宕起伏之间。 我们该说再见,还是再也不见呢? 文字 随笔 我们还会再见的 人总要离别 Icelume 爱 青春 再见 离别 所以说永远多长",477,情感故事,0,情感故事,青春随笔,0,5,5141,raw_real_texts.csv
46f76a134bf89a8f,"为什么曾经意气风发的我们都陷入了一种迷茫

从我个人的角度 我觉得我们这一批普通的学生 好像在没有受过生命教育 还没有对自己有一定的探索甚至根本还不知道要怎么好好的做自己的时候 就只有轰轰烈烈的像海浪一样的 对我们说 高考是唯一的出路读书是你改变命运的钥匙 其实说的都很对 可是我们甚至连对生命对自己都没有一个大概的认识 或者说对于自我与世界的联系还并没有太去感触的时候就被这些“海浪”卷了进去 一点一点 一下一下 被拍在对我们来说很陌生的一片沙滩上 这个时代却不允许我们停下 不允许我们有时间去迎接去面对 去了解更多的关于自己的世界的东西 这么说吧 有时候你让一个还不知道自己的存在是一个什么存在具有怎样的意义的人 你让他脑子里每天都被轰隆的接收那些激昂的慷慨的那些话语 告诉他就这样就这一次 还有各种各样乱七八糟的 他会逐渐的 偏离也许曾经会去的轨道 也会变得迷茫 找不到自己 变的痛苦 甚至有很多年轻的我们 会不知所措 会不小心陷入内耗的怪圈 会生病 可能还会选择放弃这些 可这本不应该的 至少是可以避免的 对吗? 张锡峰[话题] 青少年[话题] 高中生[话题] 随笔[话题] 寻找自己[话题] 做自己[话题]",为什么曾经意气风发的我们都陷入了一种迷茫,从我个人的角度 我觉得我们这一批普通的学生 好像在没有受过生命教育 还没有对自己有一定的探索甚至根本还不知道要怎么好好的做自己的时候 就只有轰轰烈烈的像海浪一样的 对我们说 高考是唯一的出路读书是你改变命运的钥匙 其实说的都很对 可是我们甚至连对生命对自己都没有一个大概的认识 或者说对于自我与世界的联系还并没有太去感触的时候就被这些“海浪”卷了进去 一点一点 一下一下 被拍在对我们来说很陌生的一片沙滩上 这个时代却不允许我们停下 不允许我们有时间去迎接去面对 去了解更多的关于自己的世界的东西 这么说吧 有时候你让一个还不知道自己的存在是一个什么存在具有怎样的意义的人 你让他脑子里每天都被轰隆的接收那些激昂的慷慨的那些话语 告诉他就这样就这一次 还有各种各样乱七八糟的 他会逐渐的 偏离也许曾经会去的轨道 也会变得迷茫 找不到自己 变的痛苦 甚至有很多年轻的我们 会不知所措 会不小心陷入内耗的怪圈 会生病 可能还会选择放弃这些 可这本不应该的 至少是可以避免的 对吗? 张锡峰[话题] 青少年[话题] 高中生[话题] 随笔[话题] 寻找自己[话题] 做自己[话题],508,情感故事,0,情感故事,青春随笔,0,4,5089,raw_real_texts2.csv
75be2c2a5e77c466,"“二十几岁的生命底色是混乱与懵懂”

我始终不认为,二十几岁是人生的黄金时代。它像是一场突如其来的旋风,带着混乱和痛苦劈头盖脸地冲向每个渴望简单幸福的年轻人。生命底色在熔炉中被重塑,伤痕刻在灵hun深处,变成了只有自己能读懂的语言。 - 到二十几岁,我才不得不承认,这段生命的颜色充满混沌与绞痛。我不会明白何为伤痕,何为焚烧殆尽后的自我只能靠暗号慰藉。我不会懂得成年人如何在一次又一次溺水般的经历中试图靠岸,zui终却不得不承认,岸不一定存在。又或许,岸并不是我们想象中的那个样子。 原来我们就是青春 治愈 成长 随笔 迷茫与成长 小红书原创随笔 永远会被这段文字打动 行走二十岁 情感 约稿展示",“二十几岁的生命底色是混乱与懵懂”,"我始终不认为,二十几岁是人生的黄金时代。它像是一场突如其来的旋风,带着混乱和痛苦劈头盖脸地冲向每个渴望简单幸福的年轻人。生命底色在熔炉中被重塑,伤痕刻在灵hun深处,变成了只有自己能读懂的语言。 - 到二十几岁,我才不得不承认,这段生命的颜色充满混沌与绞痛。我不会明白何为伤痕,何为焚烧殆尽后的自我只能靠暗号慰藉。我不会懂得成年人如何在一次又一次溺水般的经历中试图靠岸,zui终却不得不承认,岸不一定存在。又或许,岸并不是我们想象中的那个样子。 原来我们就是青春 治愈 成长 随笔 迷茫与成长 小红书原创随笔 永远会被这段文字打动 行走二十岁 情感 约稿展示",298,情感故事,0,情感故事,青春随笔,0,2,4859,raw_real_texts.csv
cc12901518b81a46,"一些充满能量的句子3.0

最后,应该向前,继续向前 我期待这个春天。 我被文字打动 文字的力量 句子分享 自我成长 高能量 有力量的话 磁场 治愈 infj",一些充满能量的句子3.0,"最后,应该向前,继续向前 我期待这个春天。 我被文字打动 文字的力量 句子分享 自我成长 高能量 有力量的话 磁场 治愈 infj",79,情感故事,0,情感故事,治愈文案,0,33,4784,raw_real_texts.csv
c3a0e692277eecd4,"《苦橙子》|致每个女孩失声的青春期

“当语言失效时,身体便开始尖叫” 这篇文字写起来很痛苦,但我希望大家都能自己治愈自己,咽下苦橙子,用声音代替咳嗽, 让那些“未发出的声音”都可以被听到 原创随笔 原创短篇小说 青春期 谁的青春不迷茫 girltalk 软柿子疯起来",《苦橙子》|致每个女孩失声的青春期,"“当语言失效时,身体便开始尖叫” 这篇文字写起来很痛苦,但我希望大家都能自己治愈自己,咽下苦橙子,用声音代替咳嗽, 让那些“未发出的声音”都可以被听到 原创随笔 原创短篇小说 青春期 谁的青春不迷茫 girltalk 软柿子疯起来",134,情感故事,0,情感故事,青春随笔,0,6,4617,raw_real_texts.csv
effca9529ceddcb0,"青海|人间塞尔达

一场五彩斑斓的梦 穿越荒漠、戈壁、湖泊、雪山与无人区 终于读懂了西北的孤寂与浪漫 短短几帧画面 装不下青海万分之一的辽阔 德令哈的温柔、柏树山的冷峻 托素湖的湛蓝、昆仑山的巍峨 察尔汗的翡翠、可可西里的精灵 日月山的经幡、青海湖的海鸥 水上雅丹的孤绝,还有藏在旷野里的自由 每一幕,都是这片土地写给我的诗 青海 人间塞尔达 西北大环线 青海旅行 治愈系风景 德令哈 可可西里 察尔汗盐湖 昆仑山 水上雅丹",青海|人间塞尔达,"一场五彩斑斓的梦 穿越荒漠、戈壁、湖泊、雪山与无人区 终于读懂了西北的孤寂与浪漫 短短几帧画面 装不下青海万分之一的辽阔 德令哈的温柔、柏树山的冷峻 托素湖的湛蓝、昆仑山的巍峨 察尔汗的翡翠、可可西里的精灵 日月山的经幡、青海湖的海鸥 水上雅丹的孤绝,还有藏在旷野里的自由 每一幕,都是这片土地写给我的诗 青海 人间塞尔达 西北大环线 青海旅行 治愈系风景 德令哈 可可西里 察尔汗盐湖 昆仑山 水上雅丹",212,情感故事,0,情感故事,治愈文案,0,44,4357,raw_real_texts3.csv
ba019053a084257e,"“与珍贵的人一起澎湃。”

付出爱是我的本能,我喜欢为在意的人事激发所有感官,我的眼泪是滚烫的熔岩,我的心疼是冲破屏幕的安抚,我的笑容是因为幸福。我依然拥有敢于不顾一切的能力,哪怕结局是悬崖,我也没想过回头。 因为我知道,全身心爱上什么是人生太难做到的事情,此刻我的生命与你们有关,我不要无味地来去,我要斩钉截铁地留下痕迹。 我被文字打动 infj 文案 原创 情感 随笔 追星 青春 cp 爱自己",“与珍贵的人一起澎湃。”,"付出爱是我的本能,我喜欢为在意的人事激发所有感官,我的眼泪是滚烫的熔岩,我的心疼是冲破屏幕的安抚,我的笑容是因为幸福。我依然拥有敢于不顾一切的能力,哪怕结局是悬崖,我也没想过回头。 因为我知道,全身心爱上什么是人生太难做到的事情,此刻我的生命与你们有关,我不要无味地来去,我要斩钉截铁地留下痕迹。 我被文字打动 infj 文案 原创 情感 随笔 追星 青春 cp 爱自己",199,情感故事,0,情感故事,青春随笔,0,18,4353,raw_real_texts.csv
9afe0937fb55cd21,"爱|“你知道吧 我在写你””

“你知道吧 我在写你” / 我没有办法比 明天的我更喜欢你 / 想念一次真实的约会 电子玫瑰没有花香 / 爱 , 原就是自卑弃暗投明的时刻 / 你知道吧 我在写你 / 只要你说你爱我[话题] 我们需要爱[话题] 我会被文字打动[话题] 治愈心情[话题] 我的文字里有你的故事[话题] 分享文案[话题] 书摘[话题] 文字摘录[话题] 每日书摘[话题] 壁纸[话题] 阅读马拉松[话题]",爱|“你知道吧 我在写你””,"“你知道吧 我在写你” / 我没有办法比 明天的我更喜欢你 / 想念一次真实的约会 电子玫瑰没有花香 / 爱 , 原就是自卑弃暗投明的时刻 / 你知道吧 我在写你 / 只要你说你爱我[话题] 我们需要爱[话题] 我会被文字打动[话题] 治愈心情[话题] 我的文字里有你的故事[话题] 分享文案[话题] 书摘[话题] 文字摘录[话题] 每日书摘[话题] 壁纸[话题] 阅读马拉松[话题]",208,情感故事,0,情感故事,治愈文案,0,19,4252,raw_real_texts2.csv
16d7f2d03b4908e5,"1.“这次没关系了,以后也不会有关系了。” 2. “说不遗憾是假的,只是我不说了。” 3. “祝你有人陪,祝我习惯一个人。” 4. “别回头了,我真的没站在原地。” 5. “从喜欢你,到放下你,我走得很慢,但很坚定。” 6. “你教会我爱,却没教我忘。” 7. “不是错的人,只是时间不对。” 8. “你是我眼里的星星,也是我落不下的夜。” 9. “故事散场了,我也该回自己的生活了。” 10. “删掉了聊天记录,但删不掉那段时光。” 11. “我没有等你,只是还没办法喜欢别人。” 12. “我努力变得温柔体贴,最后只感动了自己。” 13. “你是我竖起再高自尊也放不下的人。” 14. “很可惜,故事的结尾不是你。” 15. “我们没有吵架、没有误会,就是慢慢不合适了。” 16. “后来我把爱意藏起来,像从未来过一样。” 17. “我本来以为你是例外,后来才发现你只是其中之一。” 18. “你没有如约而至,我却不忍失约离去。” 19. “删了你,像关掉了一场漫长的梦。” 20. “在错的人那里停留太久,会错过对的人。” 失恋文案[话题] 遗憾文案[话题] 情绪化文案[话题] 无风格小众文案[话题] 文案素材分享[话题] 失恋语录[话题]",,"1.“这次没关系了,以后也不会有关系了。” 2. “说不遗憾是假的,只是我不说了。” 3. “祝你有人陪,祝我习惯一个人。” 4. “别回头了,我真的没站在原地。” 5. “从喜欢你,到放下你,我走得很慢,但很坚定。” 6. “你教会我爱,却没教我忘。” 7. “不是错的人,只是时间不对。” 8. “你是我眼里的星星,也是我落不下的夜。” 9. “故事散场了,我也该回自己的生活了。” 10. “删掉了聊天记录,但删不掉那段时光。” 11. “我没有等你,只是还没办法喜欢别人。” 12. “我努力变得温柔体贴,最后只感动了自己。” 13. “你是我竖起再高自尊也放不下的人。” 14. “很可惜,故事的结尾不是你。” 15. “我们没有吵架、没有误会,就是慢慢不合适了。” 16. “后来我把爱意藏起来,像从未来过一样。” 17. “我本来以为你是例外,后来才发现你只是其中之一。” 18. “你没有如约而至,我却不忍失约离去。” 19. “删了你,像关掉了一场漫长的梦。” 20. “在错的人那里停留太久,会错过对的人。” 失恋文案[话题] 遗憾文案[话题] 情绪化文案[话题] 无风格小众文案[话题] 文案素材分享[话题] 失恋语录[话题]",524,情感故事,0,情感故事,失恋文案,1,4,4033,raw_real_texts2.csv
dd30132ada4dfb2b,"“我们为月亮流泪,也为前途哽咽”

就算命运常令人哭泣,我也还是不想放手,毕竟眼泪并未阻碍我的勇敢和追寻。 无论怎样,明天之后永远还有崭新的白昼,正如少女时代我们不缺果敢和勇气,不缺重头再来的坚决和高昂。 成长 随笔 我与我周旋久","“我们为月亮流泪,也为前途哽咽”","就算命运常令人哭泣,我也还是不想放手,毕竟眼泪并未阻碍我的勇敢和追寻。 无论怎样,明天之后永远还有崭新的白昼,正如少女时代我们不缺果敢和勇气,不缺重头再来的坚决和高昂。 成长 随笔 我与我周旋久",115,情感故事,0,情感故事,成长感悟,0,68,3518,raw_real_texts3.csv
41895e5946b09982,"“这些,才是被称作青春的东西”

等你们长大后,回想起高中这三年,你们根本不会记得自己学到了什么,只会想起一些停电的夜晚,食堂某天做得特别好吃的红烧肉,还有全班同学一起看过的影片,这就是后来被你们称作青春的东西。 ps.上面是网传小说里的一段话。 原来我们就是青春 2025高考季 高考应援团 成长 原创随笔 治愈 情感 高中 校园 约稿展示","“这些,才是被称作青春的东西”","等你们长大后,回想起高中这三年,你们根本不会记得自己学到了什么,只会想起一些停电的夜晚,食堂某天做得特别好吃的红烧肉,还有全班同学一起看过的影片,这就是后来被你们称作青春的东西。 ps.上面是网传小说里的一段话。 原来我们就是青春 2025高考季 高考应援团 成长 原创随笔 治愈 情感 高中 校园 约稿展示",171,情感故事,0,情感故事,青春随笔,0,22,3439,raw_real_texts.csv
